Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 06:57:31 EDT,5/23/23,6:57:31,Photo,67,22,39,0,4,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785833556281297,"Hi, I'm an entrepreneur and an AI app developer. I would love to hear from you about the different needs & subjects that you need help with - only suggestions about AI tools / ideas that might help you, not ""how to detect my students are using AI"", since I do not have a solution for this. I recently developed an AI History app ([https://bit.ly/AIHistoryChat](https://bit.ly/AIHistoryChat?fbclid=IwAR2eheQJbWw4U0j9OYDB3_Dcv-6NHXSU7P3dyCI4DytTSaZkx17i5QnwHdc)) which lets you talk with historical figures and by so learn about them in another form of amusing interaction, which is quite different than the traditional ways of learning. It could be a nice learning aid (you can tell me better) I would love to hear from you, Thank you!",https://www.facebook.com/photo.php?fbid=10163056881533438&set=gm.785833556281297&type=3,,,,,,,,-1.55
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 06:52:40 EDT,5/23/23,6:52:40,Status,10,1,9,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785834322947887,"I'm a newbie to chatGPT and the posts and comments have been very helpful. I teach middle and high school world and US history and I LOVE creating/utilizing simulations (decision-based) lesson plans as an engaging way for my students to learn. I've played around with chatGPT to help me create these more efficiently and I've gotten some decent results. I was wondering if anyone had a particular ai website or app that they think could be more beneficial? Or possibly, the best prompts to use? Thanks in advance!",,,,,,,,,-4.2
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 06:52:23 EDT,5/23/23,6:52:23,YouTube,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785847962946523,"One of the biggest advantages of text to code tools is that they save coders time and effort. No longer do coders have to spend hours typing out lines of code – with these tools, they can get the job done much faster. This not only saves time, but it also reduces the risk of mistakes and typos, making the coding process smoother and more reliable. [https://www.youtube.com/watch?v=2z5PO-hagq4&t=11s](https://www.youtube.com/watch?v=2z5PO-hagq4&t=11s) #digitalmarketing #chatgpt #AI #tools #toolsforsuccess #chatgptprompts #Youtube #youtubeshorts",https://www.youtube.com/watch?v=2z5PO-hagq4&t=11s,,,2 Text to code AI Based Tools,"Welcome to our video about the amazing and innovative world of text to code tools! These tools are revolutionizing the way coders work, making the coding pro...",,,,-15.5
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 04:13:27 EDT,5/23/23,4:13:27,Status,198,118,38,19,19,3,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785794639618522,"I work with adults who are non-native English speakers and I've devised a process for them to work towards fluency on their own time. It uses Zoom, an AI speech coaching app called Yoodli, Chat GPT and Quillbot. 1. They open a personal Zoom session and invite the Yoodli app as an attendant. 2. They speak from 2-5 minutes on a topic of personal interest and Yoodli records them and produces a transcript. 3. They copy the transcript to a Google or Word doc and clean out all of the uhs, ums and repetitions and check for things that the Yoodli misheard (almost always it's mispronounced words). Then they have a clean transcript of what they said (including grammar mistakes). 4. They copy the transcript to Chat GPT and prompt it to indicate all of the mistakes and to give them feedback on why it's a mistake. Then they prompt it to write a corrected version. They paste the corrected version back into the doc and then they also paste it into Quillbot. 5. They use the paraphrase function in Quillbot to find several other ways they can say the same thing. They copy these alternative phrasings into the document as well. 6. If there were any big pronunciation issues, they google ""[word] + pronunciation"" and listen to and learn the correct pronunciation. 7. They study everything in the document and then repeat the process trying to improve using the new language and corrections. Maybe they go into a bit more depth about the topic so some new mistakes will come up that they will learn from in next steps. 8. They keep doing this until they feel that they can speak confidently with fewer errors about the topic. My goal is helping learners become autonomous in their learning process and this has really helped some of them break through to fluency. Each round of recording, cleaning, getting feedback and corrections, learning alternative phrasing and checking pronunciation takes about 30 minutes. If they do this 3 or 4 times a week, by the end of the week they are much more fluent when speaking about a topic. The weakness to this approach is that it can't replicate the give and take nature of a conversation, but at least if someone asks them a question related to the topic, they are confident that they can speak about it fluently.",,,,,,,,,4.71
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 03:58:07 EDT,5/23/23,3:58:07,Photo,20,12,7,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785780266286626,🤣 solid 👌,https://www.facebook.com/photo.php?fbid=10160591457675795&set=gm.785780266286626&type=3,,,,,,,,-5.2
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 03:57:32 EDT,5/23/23,3:57:32,Status,24,3,21,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785785032952816,"I’m brand new to this and have used it only once: I asked it what I should teach in my middle school agriculture class (which I’ll be teaching next year). I’ve really been stressing figuring this out, creating an outline, and beginning to make lessons, but from everything I’m reading here, with the right know-how, I shouldn’t being stressing it so much. The question is, how to I get the know-how??? Where do I begin?",,,,,,,,,-1.75
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 03:57:05 EDT,5/23/23,3:57:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785789462952373,This is a prompt designed to compile a vocabulary list by arranging words systematically.,https://share.all-you.co.kr/api/v1/content/5f4c4f7e67715d83093681005221be0cbef52159,,,"Please create a sorted English-Korean bilingual word list, including the part of speech and one ...",share.allyou.co.kr,,,,-62
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 02:42:03 EDT,5/23/23,2:42:03,Photo,9,7,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785766909621295,Artificial Intelligence - An Inquiry-based Approach Use this mind map to help you understand AI a little bit better.,https://www.facebook.com/photo.php?fbid=274332438441536&set=a.111318891409559&type=3,,"1. What is the controversy going in with AI? 7. What recommendation would you give to use AI for teaching /learning? 2. What are the fears of AI? 6.What are pros & cons of AI? Thoughts on AI 3. Are these fears justified? 5. Who are the people behind it? e-g., Elon Musk creates its own company 4. What are some truths/ truths misconceptions about AI?",Ron,"Artificial Intelligence - An Inquiry-based Approach

Use this mind map to help you understand AI a little bit better.

You can also use this in your class to onboard your learners to AI.

This was the guide I used to start discussing AI with my learners in class.

Here are some questions that arose in the conversation that we used in addition to the ones on the mind map.:

1. Do we need AI?

2. Does AI benefit some people more than others? (Example of a closed question with binary responses)

3. Does AI change the way people interact? 

4. How can AI steer us? (steer = influence)

5. How can we steer AI?

6. How can we use it for our benefit?

7. How does AI benefit some people more than others? (Example of spectrum thinking = spectrum thinking is possibility thinking) 

8. How does AI influence the way people interact?

9. How far can we let AI into our lives?

10. How far should we let AI into our lives?

11. How will AI change employment?

12. How will AI change our jobs?

13. How will AI change our minds?

14. How will AI change the way companies work?

15. How will AI change the way we think?

16. How will AI change the way we work?

17. What are some of the fears scientists have expressed about AI?

18. What are the advantages and disadvantages of AI? (Binary approach)

19. What are the frontiers?

20. Where is AI taking us to?

Read more about Artificial Intelligence:

100 Useful Chat GPT Prompts To Boost Creativity and Productivity
https://bit.ly/3kPDfT1

100 Most Useful ChatGPT Prompts For Writers
https://bit.ly/3L2IdGO

100 Best Chat GPT Prompts For SEO
https://bit.ly/3YptYi7",,,,-11.56
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 02:37:55 EDT,5/23/23,2:37:55,Photo,18,11,0,7,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785755682955751,Exploring how we can use AI to support student learning through differentiation. A couple of quick attempts at creating multiple versions or pathways for students in the one lesson. This is something where there is s lot of potential to reduce teacher workload and improve student learning. I will certainly be exploring other options to do this with other AI tools. http://www.hsieteachers.com/blog/differentiation-with-ai,https://www.facebook.com/photo.php?fbid=10159567710035893&set=gm.785755682955751&type=3,,,,,,,,-5.78
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 01:09:01 EDT,5/23/23,1:09:01,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785731666291486,"Hi Everyone, I've built a chatGPT-powered chatbot that can automatically answer questions about tutoring websites (for example: where you are located, what you teach, hours, etc.). The idea is you put this chatbot on your website and it can answer customer questions. I'm looking for people to try out the bot. If this sounds interesting, please leave a comment or send me a message. Thanks!",,,,,,,,,-84
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 01:08:49 EDT,5/23/23,1:08:49,Status,6,6,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785737042957615,"Here's another tip: if you use a scheduling tool like Todoist or Remember The Milk, you can ask ChatGPT to ""look at my schedule and make it Todoist-friendly,"" etc. Then, input your schedule with exact starting and ending times, such as ""Physics on Monday from 2-4."" ChatGPT will create a list, allowing you to easily copy and paste your schedule into the tool of your choice.",,,,,,,,,-7
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 00:24:14 EDT,5/23/23,0:24:14,Status,9,3,5,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785683039629682,"I’m looking to create a PD for staff on using AI in lesson planning. What sites, tools, info would you think would be most beneficial in a 1 hour session? Thanks!",,,,,,,,,-4.67
chatGPT for Teachers,,7.03E+14,none,,,,171725,N/A,2023-05-23 00:23:43 EDT,5/23/23,0:23:43,Status,374,253,49,10,61,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/785705816294071,"I guess there are risks with not posting anonymously but I’m going to trust that as teachers we can have professional opinions and respect the opinions of others. I’m Bill. I’m a CTE Teacher in Virginia. I am aware that my class is different. Heck, I teach dramatically different than other high school drafting and engineering teachers in my state. I have 20+ years of industry experience and I am finishing my 15th year of teaching in a few days. I keep seeing people ask how to successfully use ChatGPT in our classrooms. I also see lots who seem afraid of it. So I’m going to share some thoughts. #1 If you have two boards, a nail and a large rock, you could fasten the two boards together by driving the nail with the rock. But when a hammer is introduced you would naturally switch using the hammer. An inexperienced hammer user would hold the hammer at the top of the grip and make small controlled taps. The nail will go in but only so far. You apply more force and it goes a little deeper and might even go completely in and fasten the boards together. You now have experience but are far from an expert. Now, a seasoned carpenter is going to hold the hammer at the end of the grip, swinging one or two times to drive the nail. This much more effective. I’m going to suggest that you open ChatGPT and have a chat with it. Ask it to draft a proposal to get a new set of classroom text books or a new piece of equipment. Read through the proposal! Ask it to eliminate certain sections. Ask it to include other ideas you might have. Ask it to shorten the proposal. Then ask it change the format to write a letter. Ask it to refine the letter. Change it again from a letter format to an email format. You could a sk it to change it to a 30 second elevator speech, or summarize the whole concept into a tweet. The point is that we must learn how to use the tool before we can effectively show others. Now you can have your students do the same exercise. Each time reading through and refining the end result. Ultimately, the kids read through each iteration, learning each time. #2 Recently there have been lots of complaints about kids not knowing how to write in cursive. Cursive is out dated. There isn’t a need for it anymore. There’s also no need for a dictionary. But let me tell you, I have found that my students love using a t-square and triangles and good old fashioned lead on paper. There is nothing wrong with going old school! Teach the basics! Teach kids cursive again! Teach them to diagram sentences and long division the way you learned it! There is no shame in pencil on paper!",,,,,,,,,8.9
